Organism,Count,Year
Proteus mirabilis,830,2016
Candida glabrata,758,2016
Candida tropicalis,668,2016
Acinetobacter calcoaceticus-Acinetobacter baumannii complex,666,2016
Acinetobacter species,644,2016
Yeast,644,2016
Enterococcus faecalis,613,2016
Enterobacter species,513,2016
Diphtheroids,482,2016
Mycobacterium tuberculosis,465,2016
Enterobacter cloacae complex,383,2016
Corynebacterium striatum,340,2016
Candida parapsilosis,316,2016
Acinetobacter baumannii group,281,2016
Alpha-haemolytic streptococcus,277,2016
Proteus species,271,2016
Clostridioides difficile,269,2016
Haemophilus influenzae,264,2016
Morganella morganii,244,2016
Citrobacter species,238,2016
Gram-negative bacilli,215,2016
Streptococcus agalactiae,203,2016
Klebsiella aerogenes,196,2016
Bacteroides fragilis,186,2016
Coliform bacteria,184,2016
Bacteroides fragilis group,180,2016
Aeromonas species,180,2016
Acinetobacter baumannii,180,2016
Streptococcus pneumoniae,179,2016
Serratia species,169,2016
Mycobacterium species,163,2016
Streptococcus anginosus,150,2016
Neisseria species,149,2016
Rothia mucilaginosa,140,2016
Serratia marcescens,140,2016
"Streptococcus, group G",123,2016
Streptococcus pyogenes,120,2016
Clostridium perfringens,116,2016
Bacillus species,101,2016
Bacteroides species,97,2016
Streptococcus milleri group,89,2016
Lactobacillus species,88,2016
"Streptococcus, viridans group",84,2016
Burkholderia cepacia complex,77,2016
Pichia kudriavzevii,73,2016
Pseudomonas species,72,2016
Streptococcus constellatus,67,2016
Staphylococcus epidermidis,66,2016
Salmonella group D,65,2016
Klebsiella oxytoca,59,2016
Prevotella species,59,2016
Streptococcus dysgalactiae subsp. equisimilis,57,2016
Corynebacterium species,57,2016
Candida parapsilosis complex,54,2016
Enterococcus avium,51,2016
Citrobacter koseri,50,2016
Streptococcus species,50,2016
Enterobacter cloacae,49,2016
Providencia stuartii,49,2016
Talaromyces marneffei,47,2016
Moraxella catarrhalis,47,2016
Streptococcus bovis group,46,2016
Staphylococcus lugdunensis,46,2016
Aspergillus fumigatus,41,2016
Flavobacterium species,39,2016
Carbapenem resistant Acinetobacter baumannii,37,2016
Salmonella Enteritidis,37,2016
Candida dubliniensis,35,2016
Elizabethkingia meningoseptica,35,2016
Gram-positive cocci,34,2016
Corynebacterium urealyticum,34,2016
Micrococcus species,33,2016
Bacteroides thetaiotaomicron,33,2016
Enterococcus gallinarum,32,2016
Burkholderia cepacia,32,2016
Citrobacter freundii,32,2016
Mycobacterium abscessus,32,2016
Providencia species,31,2016
Achromobacter species,31,2016
Kodamaea ohmeri,30,2016
Enterococcus casseliflavus,30,2016
Aspergillus flavus,30,2016
Salmonella group B,27,2016
Burkholderia species,27,2016
Anaerobic Gram-positive cocci,26,2016
Anaerobic Gram-negative bacilli,26,2016
Peptostreptococcus species,26,2016
Streptococcus intermedius,26,2016
Anaerobic bacteria,25,2016
Haemophilus parainfluenzae,25,2016
Enterococcus raffinosus,25,2016
Staphylococcus species,24,2016
Actinomyces species,24,2016
Cryptococcus neoformans,24,2016
Staphylococcus capitis,24,2016
Streptococcus mitis group,24,2016
Propionibacterium species,24,2016
Candida lusitaniae,24,2016
Trichosporon species,24,2016
Proteus vulgaris,23,2016
Eggerthella lenta,23,2016
Corynebacterium jeikeium,21,2016
Candida guilliermondii,21,2016
Aeromonas hydrophila,21,2016
Fusobacterium species,21,2016
Clostridium species,21,2016
Veillonella species,20,2016
Achromobacter xylosoxidans,20,2016
Mycobacterium kansasii,20,2016
Streptococcus gallolyticus subspecies pasteurianus,18,2016
Anaerobic Gram-positive bacilli,18,2016
Aspergillus species,17,2016
Cutibacterium acnes,17,2016
Streptococcus salivarius,16,2016
Salmonella group C,16,2016
Pseudomonas putida,15,2016
Mycobacterium avium complex,15,2016
Peptostreptococcus anaerobius,15,2016
Gram-positive bacilli,15,2016
Chryseobacterium gleum,15,2016
Moraxella species,14,2016
"Streptococcus, group C",14,2016
Non-haemolytic streptococcus,14,2016
Vibrio vulnificus,14,2016
Arcanobacterium haemolyticum,14,2016
Chryseobacterium indologenes,14,2016
Granulicatella adiacens,13,2016
Streptococcus dysgalactiae,13,2016
Staphylococcus haemolyticus,13,2016
Trichosporon asahii,13,2016
Bacillus cereus group,12,2016
Prevotella bivia,12,2016
Mycobacterium tuberculosis complex,12,2016
Trichophyton rubrum,11,2016
Micrococcus luteus,11,2016
Aeromonas veronii,11,2016
Leuconostoc species,11,2016
Rapid growing mycobacteria,11,2016
Candida norvegensis,10,2016
Aspergillus niger,10,2016
Peptoniphilus harei,10,2016
Streptococcus mitis,10,2016
Salmonella derby,10,2016
Bacteroides vulgatus,10,2016
Gram-positive coccobacilli,10,2016
Parvimonas micra,10,2016
Clostridium ramosum,9,2016
Actinomyces odontolyticus,9,2016
Salmonella group E,9,2016
Prevotella intermedia,9,2016
Streptococcus parasanguinis,9,2016
Pichia species,9,2016
Streptococcus sanguinis,8,2016
Enterococcus hirae,8,2016
Corynebacterium amycolatum,8,2016
Plesiomonas shigelloides,8,2016
Mycobacterium fortuitum,7,2016
Providencia rettgeri,7,2016
Aeromonas sobria,7,2016
Lactobacillus fermentum,7,2016
"Vibrio cholerae, non-O1/non-O139",7,2016
Elizabethkingia species,7,2016
Acinetobacter junii,7,2016
Non-fermentative Gram-negative bacilli,7,2016
Saccharomyces cerevisiae,7,2016
Mycobacterium chelonae,7,2016
Actinomyces turicensis,6,2016
Gemella species,6,2016
nontoxigenic Corynebacterium diphtheriae,6,2016
Lactococcus species,6,2016
Peptostreptococcus micros,6,2016
Streptococcus gallolyticus,6,2016
Bacteroides pyogenes,6,2016
Bifidobacterium species,6,2016
Legionella pneumophila serogroup 1,6,2016
Fusarium species,6,2016
Acinetobacter ursingii,6,2016
Mould,6,2016
Bordetella bronchiseptica,5,2016
"Mycobacterium, non-TB",5,2016
Parabacteroides distasonis,5,2016
Streptococcus gordonii,5,2016
Enterococcus cecorum,5,2016
Gemella morbillorum,5,2016
Bacillus cereus,5,2016
Finegoldia magna,5,2016
Clostridium tertium,5,2016
Sphingomonas paucimobilis,5,2016
Prevotella buccae,5,2016
Staphylococcus caprae,5,2016
Pseudomonas mosselii,5,2016
Nocardia species,5,2016
Shewanella species,5,2016
Rhizobium radiobacter,4,2016
Haemophilus haemolyticus,4,2016
Kluyvera species,4,2016
Mycobacterium fortuitum complex,4,2016
Exophiala dermatitidis,4,2016
Raoultella species,4,2016
Aerococcus species,4,2016
Lactobacillus paracasei,4,2016
Mycobacterium gordonae,4,2016
Fusarium solani,4,2016
Aerococcus urinae,4,2016
Streptococcus cristatus,4,2016
Penicillium species,4,2016
Pediococcus species,4,2016
Ralstonia mannitolilytica,4,2016
Chryseobacterium species,4,2016
Corynebacterium resistens,4,2016
Prevotella oris,3,2016
Vagococcus fluvialis,3,2016
Streptococcus suis,3,2016
Fusobacterium varium,3,2016
Issatchenkia orientalis,3,2016
Staphylococcus hominis,3,2016
Candida lipolytica,3,2016
Fusobacterium nucleatum,3,2016
Anaerobic diphtheroids,3,2016
Aeromonas caviae,3,2016
Pseudomonas fluorescens,3,2016
Veillonella parvula,3,2016
Gemella haemolysans,3,2016
Eubacterium limosum,3,2016
Pediococcus acidilactici,3,2016
Bacteroides salyersiae,3,2016
Clostridium paraputrificum,3,2016
Mycoplasma hominis,3,2016
Salmonella typhimurium,3,2016
Comamonas species,3,2016
Edwardsiella tarda,3,2016
Malassezia furfur,3,2016
Hafnia alvei,3,2016
Eubacterium species,3,2016
Microbacterium species,3,2016
Abiotrophia species,3,2016
Legionella pneumophila,3,2016
Pseudomonas stutzeri,3,2016
Eikenella corrodens,3,2016
Kluyveromyces marxianus,2,2016
Streptococcus salivarius group,2,2016
Capnocytophaga gingivalis,2,2016
Clostridium hathewayi,2,2016
Solobacterium moorei,2,2016
Haemophilus species,2,2016
Rhodotorula species,2,2016
Exophiala species,2,2016
Dermabacter hominis,2,2016
Mycobacterium obuense,2,2016
Capnocytophaga sputigena,2,2016
Haemophilus parahaemolyticus,2,2016
Actinobaculum schaalii,2,2016
Enterocloster clostridioformis,2,2016
Mycobacterium neoaurum,2,2016
Actinomyces urogenitalis,2,2016
Abiotrophia defectiva,2,2016
Bilophila wadsworthia,2,2016
Corynebacterium tuberculostearicum,2,2016
Mycobacterium avium,2,2016
Mycobacterium scrofulaceum,2,2016
Corynebacterium minutissimum,2,2016
Lactococcus garvieae,2,2016
Acinetobacter lwoffii,2,2016
Comamonas kerstersii,2,2016
Ochrobactrum anthropi,2,2016
Salmonella london,2,2016
Cronobacter sakazakii,2,2016
Corynebacterium pseudodiphtheriticum,2,2016
Slackia exigua,2,2016
Atopobium parvulum,2,2016
Aggregatibacter segnis,2,2016
Mycobacterium lentiflavum,2,2016
Streptococcus oralis,2,2016
Acinetobacter johnsonii,2,2016
Listeria monocytogenes,2,2016
Brevundimonas diminuta,2,2016
Trichosporon inkin,2,2016
Delftia species,2,2016
Campylobacter fetus,2,2016
Vibrio parahaemolyticus,2,2016
Acid-fast bacillus,2,2016
Roseomonas species,2,2016
Vibrio furnissii,2,2016
Delftia acidovorans,2,2016
Kocuria species,2,2016
Pseudomonas otitidis,2,2016
Aerococcus viridans,2,2016
Actinomyces radingae,2,2016
Staphylococcus pseudintermedius,2,2016
Parabacteroides species,2,2016
Campylobacter species,2,2016
Fusobacterium necrophorum,2,2016
Shewanella algae,2,2016
Ochrobactrum species,2,2016
Morganella species,2,2016
Gleimia europaea,2,2016
Prevotella melaninogenica,2,2016
Pantoea species,2,2016
Corynebacterium accolens,2,2016
Raoultella planticola,2,2016
Brucella melitensis,2,2016
Gardnerella vaginalis,2,2016
Achromobacter insolitus,2,2016
Bacteroides ovatus,2,2016
Achromobacter denitrificans,2,2016
Alcaligenes faecalis,2,2016
Candida duobushaemulonii,1,2016
Citrobacter braakii,1,2016
Fungal Hyphae,1,2016
Clostridium innocuum,1,2016
Eikenella species,1,2016
Leclercia adecarboxylata,1,2016
Staphylococcus simulans,1,2016
Salmonella group G,1,2016
Cunninghamella species,1,2016
Clostridium bartlettii,1,2016
Klebsiella pneumoniae complex,1,2016
Escherichia fergusonii,1,2016
Aggregatibacter species,1,2016
Candida metapsilosis,1,2016
Vibrio alginolyticus,1,2016
Desulfovibrio species,1,2016
Prevotella denticola,1,2016
Exophiala jeanselmei,1,2016
Sphingomonas species,1,2016
Streptococcus gallolyticus subspecies gallolyticus,1,2016
Ralstonia picketti,1,2016
Cryptococcus curvatus,1,2016
Staphylococcus warneri,1,2016
Vibrio fluvialis,1,2016
Trueperella bernardiae,1,2016
Ralstonia species,1,2016
Prevotella oralis,1,2016
Proteus penneri,1,2016
Raoultella ornithinolytica,1,2016
Scedosporium apiospermum,1,2016
Fusobacterium mortiferum,1,2016
Pseudoclavibacter,1,2016
Cryptococcus species,1,2016
Actinomyces timonensis,1,2016
Trichophyton species,1,2016
Mycobacterium marinum,1,2016
Cryptococcus laurentii,1,2016
Bacteroides nordii,1,2016
Aspergillus versicolor Group,1,2016
Streptococcus pseudopneumoniae,1,2016
Fungus,1,2016
Salmonella group I,1,2016
Anaerococcus prevotii,1,2016
Salmonella goldcoast,1,2016
Prevotella timonensis,1,2016
Salmonella Typhi,1,2016
Candida nivariensis,1,2016
Oscillibacter ruminantium,1,2016
Lactobacillus gasseri,1,2016
Clostridium septicum,1,2016
Aureobasidium species,1,2016
Citrobacter farmeri,1,2016
Nocardia cyriacigeorgica,1,2016
Moraxella osloensis,1,2016
Staphylococcus cohnii,1,2016
Brevibacterium species,1,2016
Staphylococcus saprophyticus,1,2016
Ochroconis species,1,2016
Candida famata,1,2016
Peptoniphilus species,1,2016
Bacteroides uniformis,1,2016
Trichophyton violaceum,1,2016
Oligella urethralis,1,2016
Bacteroides fluxus,1,2016
Escherichia species,1,2016
Aeromonas veronii biovar sobria,1,2016
Malassezia species,1,2016
Mycelia sterilia,1,2016
Bifidobacterium dentium,1,2016
Shewanella putrefaciens,1,2016
Calidifontibacter indicus,1,2016
Wohlfahrtiimonas chitiniclastica,1,2016
Citrobacter freundii complex,1,2016
Edwardsiella species,1,2016
Mycobacterium marseillense,1,2016
Attenuated Mycobacterium bovis,1,2016
Gram-negative cocci,1,2016
Prevotella disiens,1,2016
Actinomyces meyeri,1,2016
Streptococcus mutans,1,2016
Pseudomonas mendocina,1,2016
Veillonella dispar,1,2016
Lautropia mirabilis,1,2016
Corynebacterium propinquum,1,2016
Paenibacillus lautus,1,2016
Pasteurella species,1,2016
Neisseria meningitidis,1,2016
Streptococcus dysgalactiae subsp. dysgalactiae,1,2016
Pluralibacter gergoviae,1,2016
Salmonella group Q,1,2016
Bacteroides cellulosilyticus,1,2016
Salmonella group J,1,2016
Corynebacterium glucuronolyticum,1,2016
Brevundimonas species,1,2016
Pichia norvegensis,1,2016
Chaetomium species,1,2016
Pseudomonas oryzihabitans,1,2016
Actinomyces neuii ss neuii,1,2016
Escherichia coli,9926,2017
Candida albicans,7362,2017
Pseudomonas aeruginosa,6938,2017
Methicillin resistant Staphylococcus aureus,6758,2017
Klebsiella pneumoniae,4488,2017
Staphylococcus aureus,2742,2017
"Staphylococcus, coagulase negative",2620,2017
Klebsiella species,2480,2017
Acinetobacter calcoaceticus-Acinetobacter baumannii complex,2442,2017
Enterococcus faecium,2348,2017
Stenotrophomonas maltophilia,2174,2017
Candida species,1708,2017
Proteus mirabilis,1452,2017
Enterococcus species,1416,2017
Enterococcus faecalis,1412,2017
Mycobacterium tuberculosis,1230,2017
Candida tropicalis,1172,2017
Corynebacterium striatum,1032,2017
Candida glabrata,920,2017
Diphtheroids,906,2017
Yeast,868,2017
Enterobacter species,846,2017
Enterobacter cloacae complex,796,2017
Gram-negative bacilli,734,2017
Mycobacterium species,722,2017
Candida parapsilosis,658,2017
Acinetobacter baumannii group,614,2017
Acinetobacter species,584,2017
Klebsiella aerogenes,572,2017
Haemophilus influenzae,548,2017
Morganella morganii,512,2017
Proteus species,414,2017
Clostridioides difficile,406,2017
Citrobacter species,404,2017
Streptococcus pneumoniae,394,2017
Streptococcus agalactiae,392,2017
Alpha-haemolytic streptococcus,356,2017
Serratia species,354,2017
Aeromonas species,308,2017
Serratia marcescens,276,2017
Bacteroides fragilis group,276,2017
Streptococcus anginosus,258,2017
"Streptococcus, group G",248,2017
Bacteroides fragilis,246,2017
Streptococcus pyogenes,226,2017
Coliform bacteria,216,2017
Citrobacter koseri,190,2017
Bacillus species,184,2017
Clostridium perfringens,180,2017
Neisseria species,180,2017
Burkholderia cepacia complex,178,2017
Rothia mucilaginosa,176,2017
Bacteroides species,176,2017
Gram-positive cocci,166,2017
Providencia stuartii,150,2017
Klebsiella oxytoca,146,2017
"Streptococcus, viridans group",140,2017
Staphylococcus epidermidis,140,2017
Pseudomonas species,126,2017
Salmonella group D,122,2017
Moraxella catarrhalis,116,2017
Staphylococcus capitis,114,2017
Candida parapsilosis complex,110,2017
Streptococcus constellatus,110,2017
Staphylococcus lugdunensis,110,2017
Enterococcus avium,110,2017
Lactobacillus species,98,2017
Streptococcus milleri group,92,2017
Mycobacterium tuberculosis complex,90,2017
Pichia kudriavzevii,84,2017
Streptococcus species,82,2017
Vibrio vulnificus,82,2017
Prevotella species,80,2017
Gram-positive bacilli,76,2017
Corynebacterium species,76,2017
Trichosporon species,74,2017
Candida lusitaniae,72,2017
Trichosporon asahii,72,2017
Achromobacter species,70,2017
Citrobacter freundii,70,2017
Enterococcus gallinarum,68,2017
Mycobacterium avium complex,64,2017
Mycobacterium kansasii,62,2017
Aspergillus fumigatus,60,2017
Streptococcus dysgalactiae,60,2017
Corynebacterium urealyticum,58,2017
Mould,58,2017
Streptococcus dysgalactiae subsp. equisimilis,58,2017
Streptococcus intermedius,56,2017
Cutibacterium acnes,56,2017
Fusobacterium species,54,2017
Anaerobic Gram-positive cocci,54,2017
Eggerthella lenta,54,2017
Salmonella group B,54,2017
Elizabethkingia meningoseptica,54,2017
Enterococcus raffinosus,54,2017
Streptococcus mitis group,52,2017
Staphylococcus species,52,2017
Anaerobic Gram-negative bacilli,48,2017
Mycobacterium abscessus,48,2017
Propionibacterium species,48,2017
Micrococcus species,46,2017
Cryptococcus neoformans,42,2017
Burkholderia pseudomallei,42,2017
Corynebacterium jeikeium,40,2017
Bacteroides thetaiotaomicron,40,2017
Anaerobic Gram-positive bacilli,40,2017
Parvimonas micra,40,2017
Enterococcus casseliflavus,38,2017
Finegoldia magna,38,2017
Clostridium species,38,2017
Legionella pneumophila serogroup 1,36,2017
Peptostreptococcus species,36,2017
Candida metapsilosis,36,2017
Streptococcus gallolyticus subspecies pasteurianus,36,2017
Haemophilus parainfluenzae,36,2017
Enterobacter cloacae,36,2017
Burkholderia cepacia,34,2017
Aeromonas hydrophila,34,2017
Candida guilliermondii,32,2017
Talaromyces marneffei,32,2017
Providencia species,32,2017
Veillonella species,30,2017
Micrococcus luteus,30,2017
Flavobacterium species,30,2017
Streptococcus bovis group,30,2017
Proteus vulgaris,28,2017
Elizabethkingia species,28,2017
Staphylococcus haemolyticus,28,2017
Salmonella Enteritidis,26,2017
Aspergillus species,26,2017
Achromobacter xylosoxidans,26,2017
Shewanella species,26,2017
Prevotella bivia,26,2017
Sphingomonas paucimobilis,26,2017
Actinomyces species,24,2017
Granulicatella adiacens,24,2017
Providencia rettgeri,24,2017
Chryseobacterium gleum,24,2017
Streptococcus gallolyticus,22,2017
Bacteroides ovatus,22,2017
Nocardia species,22,2017
Non-fermentative Gram-negative bacilli,22,2017
Bacteroides vulgatus,22,2017
"Mycobacterium, non-TB",22,2017
Mycobacterium fortuitum,22,2017
Leuconostoc species,20,2017
Anaerobic bacteria,20,2017
Aeromonas caviae,20,2017
Candida dubliniensis,20,2017
Streptococcus salivarius,18,2017
Aspergillus flavus,18,2017
Klebsiella variicola,18,2017
Kodamaea ohmeri,18,2017
Arcanobacterium haemolyticum,18,2017
Peptoniphilus harei,18,2017
Alcaligenes faecalis,18,2017
Moraxella species,16,2017
Plesiomonas shigelloides,16,2017
Streptococcus parasanguinis,16,2017
Aeromonas veronii biovar sobria,16,2017
Lactobacillus fermentum,14,2017
Chryseobacterium species,14,2017
Brevibacterium species,14,2017
Malassezia pachydermatis,14,2017
Pseudomonas putida,14,2017
Gram-negative coccobacilli,14,2017
Prevotella buccae,14,2017
Acinetobacter baumannii,14,2017
Gram-positive coccobacilli,14,2017
Salmonella species,14,2017
Aeromonas veronii,14,2017
Shewanella putrefaciens,14,2017
Vibrio alginolyticus,14,2017
Aspergillus niger,14,2017
Non-haemolytic streptococcus,14,2017
Mycobacterium fortuitum complex,12,2017
Bifidobacterium species,12,2017
Listeria monocytogenes,12,2017
Streptococcus sanguinis,12,2017
Prevotella intermedia,12,2017
Salmonella group C,12,2017
Corynebacterium amycolatum,12,2017
Enterococcus hirae,12,2017
Acinetobacter junii,12,2017
Corynebacterium resistens,12,2017
Peptostreptococcus anaerobius,10,2017
Pseudomonas stutzeri,10,2017
Trichophyton rubrum,10,2017
Parabacteroides distasonis,10,2017
Pantoea species,10,2017
Gemella morbillorum,10,2017
Clostridium innocuum,10,2017
Prevotella denticola,10,2017
Dermabacter hominis,10,2017
Beta-haemolytic streptococcus,10,2017
Citrobacter braakii,10,2017
Fusobacterium mortiferum,10,2017
Staphylococcus hominis,10,2017
